"","site_name","human_use","count_height","egg_count_index","egg_count","egg_count_index_1","caterpillar_count","site_name_1","human_use_1","eggs_ground","eggs_mid_tree","eggs_upper_tree"
"1364","L06","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1365","L06","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1366","L06","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1367","L06","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1368","L06","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1369","L06","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1370","L06","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1371","L06","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1372","L06","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1373","L06","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1374","L06","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1375","L06","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1376","L06","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1377","L06","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1378","L06","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1379","L06","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1380","L06","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1381","L07","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"1382","L07","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"1383","L07","Low","high",12.5,"high",12.5,"medium",NA,NA,NA,NA,NA
"1384","L07","Low","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1385","L07","Low","high",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"1386","L07","Low","high",7.5,"medium",7.5,"medium",NA,NA,NA,NA,NA
"1387","L07","Low","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1388","L07","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1389","L07","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1390","L07","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1391","L07","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1392","L07","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1393","L07","Low","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1394","L07","Low","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1395","L07","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1396","L07","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1397","L07","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1398","L07","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1399","L07","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1400","L07","Low","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1401","L07","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"1402","L07","Low","low",12.5,"high",12.5,"low",NA,NA,NA,NA,NA
"1403","L07","Low","low",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"1404","L07","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1405","L07","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1406","L07","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1407","L07","Low","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1408","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1409","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1410","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1411","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1412","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1413","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1414","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1415","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1416","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1417","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1418","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1419","L07","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1420","L07","Low","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1421","L07","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1422","L07","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1423","L07","Low","medium",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"1424","L07","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1425","L07","Low","medium",7.5,"medium",7.5,"medium",NA,NA,NA,NA,NA
"1426","L07","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1427","L07","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1428","L07","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1429","L07","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1430","L07","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1431","L07","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1432","L07","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1433","L07","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1434","L07","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1435","L07","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1436","L07","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1437","L07","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1438","L07","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1439","L07","Low","medium",NA,NA,NA,"medium",NA,NA,NA,NA,NA
"1440","L07","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"1441","L07","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"1442","L07","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"1443","L07","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1444","L08","Low","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1445","L08","Low","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1446","L08","Low","high",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"1447","L08","Low","high",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"1448","L08","Low","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1449","L08","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1450","L08","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1451","L08","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1452","L08","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1453","L08","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1454","L08","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1455","L08","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1456","L08","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1457","L08","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1458","L08","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1459","L08","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"1460","L08","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"1461","L08","Low","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"1462","L08","Low","high",0,"0",0,"low",NA,NA,NA,NA,NA
"1463","L08","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"1464","L08","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"1465","L08","Low","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"1466","L08","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1467","L08","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1468","L08","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1469","L08","Low","low",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"1470","L08","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1471","L08","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1472","L08","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1473","L08","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1474","L08","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1475","L08","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1476","L08","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1477","L08","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1478","L08","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1479","L08","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1480","L08","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1481","L08","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1482","L08","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1483","L08","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1484","L08","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1485","L08","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1486","L08","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1487","L08","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1488","L08","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1489","L08","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1490","L08","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1491","L08","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1492","L08","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1493","L08","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1494","L08","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1495","L08","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1496","L08","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1497","L08","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1498","L08","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1499","L08","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1500","L08","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1501","L08","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1502","L08","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1503","L08","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1504","L08","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"1505","L08","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1506","L08","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1507","L08","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1508","L08","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1509","L08","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1510","L09","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"1511","L09","Low","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1512","L09","Low","high",0,"0",0,"low",NA,NA,NA,NA,NA
"1513","L09","Low","high",0,"0",0,"low",NA,NA,NA,NA,NA
"1514","L09","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"1515","L09","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"1516","L09","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"1517","L09","Low","high",0,"0",0,"low",NA,NA,NA,NA,NA
"1518","L09","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"1519","L09","Low","high",0,"0",0,"low",NA,NA,NA,NA,NA
"1520","L09","Low","high",0,"0",0,"low",NA,NA,NA,NA,NA
"1521","L09","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1522","L09","Low","low",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"1523","L09","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1524","L09","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1525","L09","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1526","L09","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1527","L09","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1528","L09","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1529","L09","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1530","L09","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1531","L09","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"1532","L09","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1533","L09","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1534","L09","Low","medium",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"1535","L09","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"1536","L09","Low","medium",0,"0",0,"medium",NA,NA,NA,NA,NA
"1537","L09","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"1538","L09","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"1539","L09","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1540","L09","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1541","L09","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1542","L09","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"1543","H01","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1544","H01","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1545","H01","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1546","H01","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1547","H01","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1548","H01","High","high",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1550","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1551","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1552","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1553","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1554","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1555","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1556","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1557","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1558","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1559","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1560","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1561","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1562","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1563","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1564","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1565","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1566","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1567","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1568","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1569","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1570","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1571","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1572","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1573","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1574","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1575","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1576","H01","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1577","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1578","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1579","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1580","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1581","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1582","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1583","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1584","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1585","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1586","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1587","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1588","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1589","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1590","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1591","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1592","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1593","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1594","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1595","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1596","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1597","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1598","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1599","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1600","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1601","H01","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1602","H01","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1603","H01","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1604","H01","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1605","H01","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1606","H01","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1607","H01","High","low",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1609","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1610","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1611","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1612","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1613","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1614","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1615","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1616","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1617","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1618","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1619","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1620","H01","High","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1621","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1622","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1623","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1624","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1625","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1626","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1627","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1628","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1629","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1630","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1631","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1632","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1633","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1634","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1635","H01","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1636","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1637","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1638","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1639","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1640","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1641","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1642","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1643","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1644","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1645","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1646","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1647","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1648","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1649","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1650","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1651","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1652","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1653","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1654","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1655","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1656","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1657","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1658","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1659","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1660","H01","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"1661","H01","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1662","H01","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1663","H01","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1664","H01","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1665","H01","High","medium",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1667","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1668","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1669","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1670","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1671","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1672","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1673","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1674","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1675","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1676","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1677","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1678","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1679","H01","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1680","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1681","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1682","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1683","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1684","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1685","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1686","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1687","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1688","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1689","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1690","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1691","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1692","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1693","H01","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1694","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1695","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1696","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1697","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1698","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1699","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1700","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1701","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1702","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1703","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1704","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1705","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1706","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1707","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1708","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1709","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1710","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1711","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1712","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1713","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1714","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1715","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1716","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1717","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1718","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1719","H01","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"1720","H010","High","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"1721","H010","High","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"1722","H010","High","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1723","H010","High","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1724","H010","High","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"1725","H010","High","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
