Site Name,Human Use,Count Height,Egg Count Index,Egg Count,Egg Count Index,Caterpillar Count,,Site Name,Human Use,EggsGround,EggsMidTree,EggsUpperTree,,,,
H02,High,low,,no entry,,none,,,,,,,,,,
H02,High,low,,no entry,,none,,,,,,,,,,
H02,High,low,,no entry,,none,,,,,,,,,,
H02,High,low,,no entry,,none,,,,,,,,,,
H02,High,low,,no entry,,none,,,,,,,,,,
H02,High,low,,no entry,,none,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,low,0,none,0,no entry,,,,,,,,,,
H02,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H02,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H02,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,,no entry,,low,,,,,,,,,,
H02,High,medium,,no entry,,none,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H02,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,high,12.5,high,12.5,no entry,,,,,,,,,,
H03,High,high,12.5,high,12.5,no entry,,,,,,,,,,
H03,High,high,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,high,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,high,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,high,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,high,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,high,7.5,medium,7.5,no entry,,,,,,,,,,
H03,High,high,7.5,medium,7.5,no entry,,,,,,,,,,
H03,High,high,,no entry,,no entry,,,,,,,,,,
H03,High,high,,no entry,,no entry,,,,,,,,,,
H03,High,high,,no entry,,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,high,0,none,0,no entry,,,,,,,,,,
H03,High,low,12.5,high,12.5,no entry,,,,,,,,,,
H03,High,low,12.5,high,12.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,low,7.5,medium,7.5,no entry,,,,,,,,,,
H03,High,low,7.5,medium,7.5,no entry,,,,,,,,,,
H03,High,low,7.5,medium,7.5,no entry,,,,,,,,,,
H03,High,low,7.5,medium,7.5,no entry,,,,,,,,,,
H03,High,low,,no entry,,no entry,,,,,,,,,,
H03,High,low,,no entry,,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,low,0,none,0,no entry,,,,,,,,,,
H03,High,medium,12.5,high,12.5,no entry,,,,,,,,,,
H03,High,medium,12.5,high,12.5,no entry,,,,,,,,,,
H03,High,medium,12.5,high,12.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H03,High,medium,7.5,medium,7.5,no entry,,,,,,,,,,
H03,High,medium,7.5,medium,7.5,no entry,,,,,,,,,,
H03,High,medium,7.5,medium,7.5,no entry,,,,,,,,,,
H03,High,medium,,no entry,,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H03,High,medium,0,none,0,no entry,,,,,,,,,,
H04,High,high,2.5,low,2.5,no entry,,,,,,,,,,
H04,High,high,2.5,low,2.5,no entry,,,,,,,,,,
H04,High,high,2.5,low,2.5,no entry,,,,,,,,,,
H04,High,high,,no entry,,high,,,,,,,,,,
H04,High,high,,no entry,,low,,,,,,,,,,
H04,High,high,,no entry,,low,,,,,,,,,,
H04,High,high,,no entry,,low,,,,,,,,,,
H04,High,high,,no entry,,none,,,,,,,,,,
H04,High,high,,no entry,,low,,,,,,,,,,
H04,High,high,,no entry,,none,,,,,,,,,,
H04,High,high,,no entry,,none,,,,,,,,,,
H04,High,high,,no entry,,none,,,,,,,,,,
H04,High,high,,no entry,,low,,,,,,,,,,
H04,High,high,,no entry,,none,,,,,,,,,,
H04,High,high,,no entry,,none,,,,,,,,,,
H04,High,high,,no entry,,none,,,,,,,,,,
H04,High,high,,no entry,,none,,,,,,,,,,
H04,High,high,,no entry,,low,,,,,,,,,,
H04,High,high,,no entry,,low,,,,,,,,,,
H04,High,high,0,none,0,no entry,,,,,,,,,,
H04,High,high,0,none,0,no entry,,,,,,,,,,
H04,High,high,0,none,0,no entry,,,,,,,,,,
H04,High,high,0,none,0,no entry,,,,,,,,,,
H04,High,high,0,none,0,no entry,,,,,,,,,,
H04,High,high,0,none,0,no entry,,,,,,,,,,
H04,High,high,0,none,0,no entry,,,,,,,,,,
H04,High,high,0,none,0,no entry,,,,,,,,,,
H04,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H04,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H04,High,low,2.5,low,2.5,no entry,,,,,,,,,,
H04,High,low,7.5,medium,7.5,no entry,,,,,,,,,,
H04,High,low,7.5,medium,7.5,no entry,,,,,,,,,,
H04,High,low,,no entry,,medium,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,low,,,,,,,,,,
H04,High,low,,no entry,,low,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,,no entry,,none,,,,,,,,,,
H04,High,low,0,none,0,no entry,,,,,,,,,,
H04,High,low,0,none,0,no entry,,,,,,,,,,
H04,High,low,0,none,0,no entry,,,,,,,,,,
H04,High,low,0,none,0,no entry,,,,,,,,,,
H04,High,low,0,none,0,no entry,,,,,,,,,,
H04,High,low,0,none,0,no entry,,,,,,,,,,
H04,High,medium,2.5,low,2.5,no entry,,,,,,,,,,
H04,High,medium,,no entry,,medium,,,,,,,,,,
H04,High,medium,,no entry,,low,,,,,,,,,,
H04,High,medium,,no entry,,medium,,,,,,,,,,
H04,High,medium,,no entry,,none,,,,,,,,,,
H04,High,medium,,no entry,,low,,,,,,,,,,
H04,High,medium,,no entry,,low,,,,,,,,,,
H04,High,medium,,no entry,,none,,,,,,,,,,
H04,High,medium,,no entry,,none,,,,,,,,,,
H04,High,medium,,no entry,,medium,,,,,,,,,,
H04,High,medium,,no entry,,medium,,,,,,,,,,
H04,High,medium,,no entry,,none,,,,,,,,,,
H04,High,medium,,no entry,,none,,,,,,,,,,
H04,High,medium,,no entry,,none,,,,,,,,,,
H04,High,medium,,no entry,,none,,,,,,,,,,
H04,High,medium,,no entry,,medium,,,,,,,,,,
H04,High,medium,,no entry,,high,,,,,,,,,,
H04,High,medium,0,none,0,no entry,,,,,,,,,,
H04,High,medium,0,none,0,no entry,,,,,,,,,,
H04,High,medium,0,none,0,no entry,,,,,,,,,,
H04,High,medium,0,none,0,no entry,,,,,,,,,,
H04,High,medium,0,none,0,no entry,,,,,,,,,,
H04,High,medium,0,none,0,no entry,,,,,,,,,,
H04,High,medium,0,none,0,no entry,,,,,,,,,,
H04,High,medium,0,none,0,no entry,,,,,,,,,,
H04,High,medium,0,none,0,no entry,,,,,,,,,,
H04,High,medium,0,none,0,no entry,,,,,,,,,,
H04,High,,,,,,,,,,,,,,,
H04,High,,,,,,,,,,,,,,,
H04,High,,,,,,,,,,,,,,,
H05,High,high,2.5,low,2.5,none,,,,,,,,,,
H05,High,high,2.5,low,2.5,high,,,,,,,,,,
H05,High,high,2.5,low,2.5,none,,,,,,,,,,
H05,High,high,2.5,low,2.5,none,,,,,,,,,,
H05,High,high,2.5,low,2.5,none,,,,,,,,,,
H05,High,high,2.5,low,2.5,none,,,,,,,,,,
H05,High,high,2.5,low,2.5,none,,,,,,,,,,
H05,High,high,2.5,low,2.5,none,,,,,,,,,,
H05,High,high,2.5,low,2.5,none,,,,,,,,,,
H05,High,high,2.5,low,2.5,none,,,,,,,,,,
H05,High,high,2.5,low,2.5,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,low,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,low,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,low,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,low,,,,,,,,,,
H05,High,high,,no entry,,low,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,medium,,,,,,,,,,
H05,High,high,,no entry,,high,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,low,,,,,,,,,,
H05,High,high,,no entry,,low,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,,no entry,,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,high,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,medium,,,,,,,,,,
H05,High,high,0,none,0,medium,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,high,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,low,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,high,0,none,0,none,,,,,,,,,,
H05,High,low,2.5,low,2.5,none,,,,,,,,,,
H05,High,low,2.5,low,2.5,none,,,,,,,,,,
H05,High,low,2.5,low,2.5,none,,,,,,,,,,
H05,High,low,2.5,low,2.5,none,,,,,,,,,,
H05,High,low,2.5,low,2.5,none,,,,,,,,,,
H05,High,low,2.5,low,2.5,none,,,,,,,,,,
H05,High,low,2.5,low,2.5,none,,,,,,,,,,
H05,High,low,2.5,low,2.5,none,,,,,,,,,,
H05,High,low,2.5,low,2.5,none,,,,,,,,,,
H05,High,low,2.5,low,2.5,none,,,,,,,,,,
H05,High,low,7.5,medium,7.5,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,low,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,low,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,low,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
